Unnamed: 0,Net Cash Flow,Free Cash Flow,Dividends Paid,Accion
2008-03-31,10.854,217.387,-10.295,PHM
2007-12-31,958.525,887.948,-10.285,PHM
2007-09-30,27.134,300.17,-10.238,PHM
2007-06-30,-42.296,-208.456,-10.234,PHM
2007-03-31,-434.344,188.244,-10.24,PHM
2006-12-31,456.659,991.143,-10.19,PHM
2006-09-30,-9.826,-230.89,-10.195,PHM
2006-06-30,-16.554,-695.797,-10.223,PHM
2006-03-31,-881.255,-411.52,-10.271,PHM
2005-12-31,792.831,492.501,-10.129,PHM
2005-09-30,-234.365,-181.476,-10.458,PHM
2005-06-30,97.15,-94.998,-6.545,PHM
2005-03-31,38.534,-280.352,-6.418,PHM
2004-12-31,206.251,477.387,-6.369,PHM
2004-09-30,25.05,-715.946,-6.379,PHM
2004-06-30,-373.965,-395.353,-6.405,PHM
2004-03-31,61.533,-126.375,-6.274,PHM
2003-12-31,86.18,118.592,-6.254,PHM
2003-09-30,-77.189,-148.818,-2.473,PHM
2003-06-30,-89.254,-178.025,-2.444,PHM
2003-03-31,-133.591,-162.251,-2.441,PHM
2002-12-31,401.661,74.936,-2.459,PHM
2002-09-30,-0.69,8.649,-2.448,PHM
2002-06-30,152.995,-1.75,-2.444,PHM
2002-03-31,-12.372,98.416,-2.422,PHM
2001-12-31,12.39,0.147,-2.372,PHM
2001-09-30,-42.051,-157.843,-2.356,PHM
2001-06-30,-97.538,-98.14,-1.687,PHM
2001-03-31,15.358,-162.932,-1.695,PHM
2000-12-31,151.6,100.918,-1.65,PHM
2000-09-30,1.382,75.243,-1.597,PHM
2000-06-30,-7.924,-24.303,-1.647,PHM
2000-03-31,-12.87,-128.536,-1.689,PHM
1999-12-31,21.12,105.046,0.0,PHM
1999-09-30,5.242,37.199,-3.46,PHM
1999-06-30,-19.085,-98.358,-1.726,PHM
1999-03-31,-80.809,-28.774,-1.733,PHM
1998-12-31,-46.819,-192.512,-1.729,PHM
1998-09-30,-132.326,3.003,-1.733,PHM
1998-06-30,-24.712,-26.291,-1.716,PHM
1998-03-31,81.878,110.307,-1.278,PHM
1997-12-31,188.584,66.468,-1.276,PHM
1997-09-30,-25.483,5.324,-1.219,PHM
1997-06-30,19.673,-33.485,-2.658,PHM
1997-03-31,-127.668,-73.481,0.0,PHM
1996-12-31,70.875,27.49,0.005,PHM
1996-09-30,-56.356,-51.937,-2.832,PHM
1996-06-30,0.22,-26.163,-1.509,PHM
1996-03-31,-117.7,-13.615,-1.622,PHM
2023-03-31,47.7,168.0,-112.1,PKG
2022-12-31,-328.7,173.0,-115.9,PKG
2022-09-30,-18.6,251.0,-117.2,PKG
2022-06-30,38.7,134.7,-93.6,PKG
2022-03-31,9.9,112.1,-93.6,PKG
2021-12-31,-1084.2,151.8,-95.0,PKG
2021-09-30,730.7,133.9,-95.0,PKG
2021-06-30,-11.2,96.8,-95.0,PKG
2021-03-31,8.8,106.5,-94.8,PKG
2020-12-31,25.5,103.4,-75.0,PKG
2020-09-30,95.8,195.9,-74.9,PKG
2020-06-30,89.3,146.1,-74.9,PKG
2020-03-31,84.5,166.2,-74.8,PKG
2019-12-31,-58.8,193.5,-74.8,PKG
2019-09-30,168.9,246.9,-74.6,PKG
2019-06-30,127.0,210.3,-74.6,PKG
2019-03-31,80.9,157.2,-74.7,PKG
2018-12-31,67.7,198.5,-74.7,PKG
2018-09-30,94.2,170.6,-74.5,PKG
2018-06-30,97.2,165.1,-59.5,PKG
2018-03-31,-114.5,94.5,-59.4,PKG
2017-12-31,-153.6,156.0,-59.4,PKG
2017-09-30,49.5,110.9,-59.4,PKG
2017-06-30,67.0,139.9,-59.4,PKG
2017-03-31,14.7,106.3,-59.4,PKG
2016-12-31,-40.5,127.2,-59.4,PKG
2016-09-30,66.2,151.0,-51.8,PKG
2016-06-30,51.3,116.3,-51.8,PKG
2016-03-31,-21.9,138.1,-53.1,PKG
2015-12-31,-2.7,130.0,-53.5,PKG
2015-09-30,23.2,161.5,-53.8,PKG
2015-06-30,37.3,109.9,-54.1,PKG
2015-03-31,1.5,52.7,-39.4,PKG
2014-12-31,-29.4,14.1,-39.4,PKG
2014-09-30,-7.7,115.9,-39.4,PKG
2014-06-30,-23.7,87.5,-39.3,PKG
2014-03-31,-5.3,98.4,-39.3,PKG
2013-12-31,-205.602,84.042,-39.217,PKG
2013-09-30,26.538,87.612,-39.225,PKG
2013-06-30,102.02,133.655,-30.658,PKG
2013-03-31,60.644,68.491,0.0,PKG
2012-12-31,66.507,118.26,-49.024,PKG
2012-09-30,-374.215,76.697,-24.48,PKG
2012-06-30,431.104,80.6,-24.631,PKG
2012-03-31,-72.296,0.143,-19.665,PKG
2011-12-31,116.196,43.015,-19.959,PKG
2011-09-30,-79.064,1.834,-20.258,PKG
2011-06-30,-53.833,20.944,-20.444,PKG
2011-03-31,-23.542,-0.492,-15.351,PKG
2010-12-31,23.736,49.765,-15.432,PKG
2010-09-30,-8.691,28.14,-15.455,PKG
2010-06-30,-16.09,1.906,-15.46,PKG
2010-03-31,-63.126,-48.578,-15.451,PKG
2009-12-31,36.44,51.327,-15.442,PKG
2009-09-30,31.343,49.739,-15.377,PKG
2009-06-30,52.921,68.232,-15.36,PKG
2009-03-31,-9.374,22.75,-30.719,PKG
2008-12-31,1.43,53.194,-31.097,PKG
2008-09-30,-149.637,38.88,-31.157,PKG
2008-06-30,-12.764,35.203,-31.269,PKG
2008-03-31,82.225,10.776,-31.534,PKG
2007-12-31,33.997,72.764,-26.337,PKG
2007-09-30,-13.929,27.116,-26.314,PKG
2007-06-30,60.781,81.358,-26.243,PKG
2007-03-31,-14.543,6.583,-26.154,PKG
2006-12-31,43.606,67.893,-26.107,PKG
2006-09-30,24.153,53.743,-25.954,PKG
2006-06-30,26.223,56.277,-25.946,PKG
2006-03-31,-44.814,-16.66,-27.045,PKG
2005-12-31,-71.76,47.74,-27.027,PKG
2005-09-30,18.975,44.951,-26.941,PKG
2005-06-30,-14.745,46.828,-26.85,PKG
2005-03-31,-33.122,-21.89,-16.049,PKG
2004-12-31,93.954,79.958,-16.036,PKG
2004-09-30,22.1,35.891,-15.944,PKG
2004-06-30,6.96,18.667,-15.91,PKG
2004-03-31,-81.715,-26.49,-15.839,PKG
2003-12-31,55.371,59.935,0.0,PKG
2003-09-30,-14.8,46.777,0.0,PKG
2003-06-30,-8.564,8.786,0.0,PKG
2003-03-31,8.71,16.012,0.0,PKG
2002-12-31,1.613,32.086,0.0,PKG
2002-09-30,40.26,69.887,0.0,PKG
2002-06-30,12.014,13.574,0.0,PKG
2002-03-31,-5.047,19.871,0.0,PKG
2001-12-31,17.168,45.621,0.0,PKG
2001-09-30,49.608,73.726,0.0,PKG
2001-06-30,-30.582,19.108,0.0,PKG
2001-03-31,38.379,49.254,0.0,PKG
2000-12-31,-28.781,59.767,0.0,PKG
2000-09-30,32.296,100.578,0.0,PKG
2000-06-30,-19.907,27.63,0.0,PKG
2000-03-31,13.984,27.286,0.0,PKG
1999-12-31,-20.899,45.591,0.0,PKG
1999-09-30,-15.655,-4.541,0.0,PKG
1999-06-30,46.854,3.093,0.0,PKG
1999-04-11,0.0,122.714,0.0,PKG
1998-12-31,,,,PKG
2023-03-31,244.018,27.253,-806.505,PLD
2022-12-31,-357.799,-39.547,-731.964,PLD
2022-09-30,198.767,-77.847,-587.645,PLD
2022-06-30,-1475.235,-1564.499,-587.732,PLD
2022-03-31,1356.633,-352.756,-587.382,PLD
2021-12-31,-28.954,-1443.172,-468.501,PLD
2021-09-30,-16.375,-468.933,-468.179,PLD
2021-06-30,-74.628,-639.799,-468.181,PLD
2021-03-31,77.988,88.634,-468.0,PLD
2020-12-31,-342.107,-491.159,-430.663,PLD
2020-09-30,391.064,216.941,-430.589,PLD
2020-06-30,-258.742,-62.966,-430.971,PLD
2020-03-31,-280.984,-256.045,-430.766,PLD
2019-12-31,63.861,-357.072,-336.698,PLD
2019-09-30,623.804,-158.53,-336.599,PLD
2019-06-30,150.16,-141.687,-336.269,PLD
2019-03-31,-92.826,-202.16,-336.094,PLD
2018-12-31,68.294,-655.33,-303.791,PLD
2018-09-30,-252.268,-324.285,-304.331,PLD
2018-06-30,69.731,-229.342,-257.558,PLD
2018-03-31,11.053,-167.7,-257.687,PLD
2017-12-31,-121.68,-413.845,-235.624,PLD
2017-09-30,297.372,73.189,-236.468,PLD
2017-06-30,-124.475,-133.138,-235.72,PLD
2017-03-31,-411.487,-151.679,-235.072,PLD
2016-12-31,432.196,-249.943,-224.071,PLD
2016-09-30,42.899,-303.991,-224.041,PLD
2016-06-30,-37.516,-217.032,-222.784,PLD
2016-03-31,105.657,-179.715,-222.559,PLD
2015-12-31,-46.353,-426.629,-211.902,PLD
2015-09-30,-40.592,-225.396,-211.606,PLD
2015-06-30,159.012,-332.52,-190.604,PLD
2015-03-31,-158.679,-367.13,-190.585,PLD
2014-12-31,38.813,-135.649,-169.931,PLD
2014-09-30,44.452,-454.702,-166.014,PLD
2014-06-30,78.541,-114.039,-168.004,PLD
2014-03-31,-302.243,-290.254,-168.241,PLD
2013-12-31,369.436,-337.248,-142.766,PLD
2013-09-30,-263.731,-296.224,-142.898,PLD
2013-06-30,-399.935,-375.814,-147.662,PLD
2013-03-31,684.549,-101.452,-140.528,PLD
2012-12-31,-57.378,-436.366,-178.675,PLD
2012-09-30,-135.443,-54.956,-129.237,PLD
2012-06-30,-50.105,-154.1,-130.98,PLD
2012-03-31,167.664,-153.019,-128.942,PLD
2011-12-31,-40.677,22.669,-129.949,PLD
2011-09-30,-44.144,-264.508,-128.154,PLD
2011-06-30,236.149,-291.054,-64.987,PLD
2011-03-31,-12.89,-215.148,-64.043,PLD
2010-12-31,19.835,-91.205,-64.735,PLD
2010-09-30,-7.303,-24.288,-72.108,PLD
2010-06-30,24.52,-226.606,-98.171,PLD
2010-03-31,-33.78,38.952,-45.644,PLD
2009-12-31,-90.989,-1549.735,-179.575,PLD
2009-09-30,-11.255,191.798,-44.86,PLD
2009-06-30,-77.097,36.475,-44.935,PLD
2009-03-31,39.067,92.432,-2.475,PLD
2008-12-31,-61.996,-182.187,-57.395,PLD
2008-09-30,-53.823,-77.256,-54.909,PLD
2008-06-30,83.135,-172.395,-54.783,PLD
2008-03-31,36.396,-60.274,-53.389,PLD
2007-12-31,-76.575,-154.48,-57.187,PLD
2007-09-30,72.831,-101.786,-54.32,PLD
2007-06-30,-35.85,55.661,-55.406,PLD
2007-03-31,85.055,-92.124,-44.831,PLD
2006-12-31,20.426,200.627,-43.707,PLD
2006-09-30,-48.008,-234.362,-44.023,PLD
2006-06-30,59.877,-232.927,-44.416,PLD
2006-03-31,-90.413,-267.021,-42.12,PLD
2005-12-31,101.006,494.628,-39.34,PLD
2005-09-30,-7.087,-100.843,-38.862,PLD
2005-06-30,-28.819,-137.837,-38.785,PLD
2005-03-31,58.389,41.956,-37.083,PLD
2004-12-31,-6.986,-54.277,-36.958,PLD
2004-09-30,-0.379,-134.54,-36.864,PLD
2004-06-30,-6.99,-194.479,-36.98,PLD
2004-03-31,-3.931,-102.261,-35.149,PLD
2003-12-31,-0.7,-225.299,-38.497,PLD
2003-09-30,59.959,78.258,-42.057,PLD
2003-06-30,-66.374,-113.116,-33.957,PLD
2003-03-31,45.461,199.895,-37.728,PLD
2002-12-31,13.238,45.325,-36.704,PLD
2002-09-30,-33.059,-12.902,-36.665,PLD
2002-06-30,22.324,-78.797,-36.591,PLD
2002-03-31,13.758,29.467,-2.125,PLD
2001-12-31,-170.356,-80.354,-68.454,PLD
2001-09-30,108.326,18.894,-35.708,PLD
2001-06-30,36.474,-15.307,-35.692,PLD
2001-03-31,78.269,-16.867,-2.125,PLD
2000-12-31,1.554,-127.977,-62.253,PLD
2000-09-30,4.061,-90.122,-33.157,PLD
2000-06-30,-11.919,-184.364,-33.145,PLD
2000-03-31,-6.65,-49.996,-2.125,PLD
1999-12-31,-32.282,148.648,-34.948,PLD
1999-09-30,30.691,193.448,-34.532,PLD
1999-06-30,11.144,51.305,-32.234,PLD
1999-03-31,3.849,-36.796,-31.552,PLD
1998-12-31,-5.222,-163.482,-29.411,PLD
1998-09-30,4.039,-143.856,-29.412,PLD
1998-06-30,0.583,-91.07,-29.413,PLD
1998-03-31,-11.384,-126.629,0.0,PLD
1997-12-31,25.421,-230.377,-11.506,PLD
1997-09-30,5.246,5.47,0.0,PLD
1997-06-30,0.387,4.257,0.0,PLD
1997-03-31,-2.253,1.559,0.0,PLD
1996-12-31,79.044,-59.177,0.0,PLD
2023-03-31,-771.0,-1234.0,-1987.0,PM
2022-12-31,-2157.0,2746.0,-1973.0,PM
2022-09-30,331.0,2816.0,-1942.0,PM
2022-06-30,417.0,3275.0,-1945.0,PM
2022-03-31,126.0,889.0,-1952.0,PM
2021-12-31,-300.0,3743.0,-1952.0,PM
2021-09-30,-120.0,3718.0,-1876.0,PM
2021-06-30,1014.0,3502.0,-1873.0,PM
2021-03-31,-3379.0,256.0,-1879.0,PM
2020-12-31,2458.0,3022.0,-1879.0,PM
2020-09-30,620.0,3462.0,-1827.0,PM
2020-06-30,457.0,1785.0,-1830.0,PM
2020-03-31,-3115.0,941.0,-1828.0,PM
2019-12-31,354.0,3168.0,-1825.0,PM
2019-09-30,2498.0,1889.0,-1779.0,PM
2019-06-30,927.0,3264.0,-1777.0,PM
2019-03-31,-3534.0,917.0,-1780.0,PM
2018-12-31,707.0,2088.0,-1775.0,PM
2018-09-30,-709.0,1355.0,-1778.0,PM
2018-06-30,-609.0,3584.0,-1673.0,PM
2018-03-31,-1245.0,1015.0,-1659.0,PM
2017-12-31,741.0,2368.0,-1666.0,PM
2017-09-30,1448.0,1485.0,-1618.0,PM
2017-06-30,1081.0,2960.0,-1618.0,PM
2017-03-31,875.0,551.0,-1618.0,PM
2016-12-31,-602.0,1711.0,-1619.0,PM
2016-09-30,1070.0,2838.0,-1586.0,PM
2016-06-30,870.0,2120.0,-1588.0,PM
2016-03-31,-473.0,236.0,-1585.0,PM
2015-12-31,1024.0,1548.0,-1585.0,PM
2015-09-30,555.0,2470.0,-1555.0,PM
2015-06-30,314.0,3465.0,-1555.0,PM
2015-03-31,-158.0,-578.0,-1555.0,PM
2014-12-31,-361.0,1005.0,-1564.0,PM
2014-09-30,502.0,2669.0,-1478.0,PM
2014-06-30,-282.0,2453.0,-1490.0,PM
2014-03-31,-331.0,459.0,-1503.0,PM
2013-12-31,-1228.0,1941.0,-1518.0,PM
2013-09-30,-204.0,3014.0,-1387.0,PM
2013-06-30,-395.0,2857.0,-1401.0,PM
2013-03-31,998.0,1123.0,-1414.0,PM
2012-12-31,-1834.0,1313.0,-1431.0,PM
2012-09-30,971.0,2150.0,-1310.0,PM
2012-06-30,270.0,3231.0,-1325.0,PM
2012-03-31,1026.0,1671.0,-1338.0,PM
2011-12-31,-841.0,632.0,-1347.0,PM
2011-09-30,1213.0,2830.0,-1133.0,PM
2011-06-30,856.0,3934.0,-1149.0,PM
2011-03-31,-381.0,2236.0,-1159.0,PM
2010-12-31,-1804.0,1351.0,-1169.0,PM
2010-09-30,1923.0,2253.0,-1071.0,PM
2010-06-30,734.0,3296.0,-1085.0,PM
2010-03-31,-690.0,1824.0,-1098.0,PM
2009-12-31,-62.0,1233.0,-1115.0,PM
2009-09-30,-1000.0,1686.0,-1051.0,PM
2009-06-30,241.0,2968.0,-1072.0,PM
2009-03-31,830.0,1282.0,-1089.0,PM
2008-12-31,-1272.0,558.0,-1104.0,PM
2008-09-30,-225.0,1753.0,-956.0,PM
2008-06-30,1797.0,3243.0,0.0,PM
2008-03-31,-270.0,1282.0,0.0,PM
2007-12-31,-1796.0,-126.0,0.0,PM
2007-09-30,-120.0,844.0,0.0,PM
2007-06-30,1937.0,2979.0,0.0,PM
2007-03-31,-305.0,781.0,0.0,PM
2006-12-31,,,,PM
2023-03-31,-1103.0,1876.0,-607.0,PNC
2022-12-31,495.0,4046.0,-612.0,PNC
2022-09-30,-2034.0,3394.0,-622.0,PNC
2022-06-30,1010.0,2632.0,-626.0,PNC
2022-03-31,-432.0,-989.0,-531.0,PNC
2021-12-31,-839.0,3494.0,-533.0,PNC
2021-09-30,119.0,1525.0,-538.0,PNC
2021-06-30,1269.0,1415.0,-492.0,PNC
2021-03-31,438.0,780.0,-493.0,PNC
2020-12-31,388.0,1935.0,-492.0,PNC
2020-09-30,291.0,393.0,-494.0,PNC
2020-06-30,-1155.0,3027.0,-491.0,PNC
2020-03-31,2432.0,-696.0,-503.0,PNC
2019-12-31,-610.0,3115.0,-509.0,PNC
2019-09-30,255.0,604.0,-518.0,PNC
2019-06-30,354.0,2243.0,-432.0,PNC
2019-03-31,-546.0,1401.0,-436.0,PNC
2018-12-31,360.0,2137.0,-442.0,PNC
2018-09-30,-177.0,1164.0,-446.0,PNC
2018-06-30,776.0,1617.0,-355.0,PNC
2018-03-31,-600.0,2922.0,-358.0,PNC
2017-12-31,513.0,864.0,-362.0,PNC
2017-09-30,-303.0,2495.0,-364.0,PNC
2017-06-30,36.0,630.0,-269.0,PNC
2017-03-31,124.0,1590.0,-271.0,PNC
2016-12-31,348.0,1205.0,-270.0,PNC
2016-09-30,335.0,1534.0,-275.0,PNC
2016-06-30,335.0,485.0,-256.0,PNC
2016-03-31,-204.0,276.0,-260.0,PNC
2015-12-31,230.0,1892.0,-259.0,PNC
2015-09-30,-577.0,1977.0,-263.0,PNC
2015-06-30,261.0,1396.0,-265.0,PNC
2015-03-31,-209.0,260.0,-251.0,PNC
2014-12-31,196.0,1005.0,-252.0,PNC
2014-09-30,-728.0,1110.0,-257.0,PNC
2014-06-30,169.0,1550.0,-256.0,PNC
2014-03-31,680.0,1920.0,-235.0,PNC
2013-12-31,-865.0,-341.0,-234.0,PNC
2013-09-30,857.0,4100.0,-233.0,PNC
2013-06-30,103.0,784.0,-234.0,PNC
2013-03-31,-1272.0,1012.0,-210.0,PNC
2012-12-31,936.0,1183.0,-212.0,PNC
2012-09-30,148.0,1812.0,-212.0,PNC
2012-06-30,-26.0,1038.0,-211.0,PNC
2012-03-31,57.0,2776.0,-185.0,PNC
2011-12-31,123.0,1448.0,-183.0,PNC
2011-09-30,117.0,880.0,-185.0,PNC
2011-06-30,476.0,2978.0,-184.0,PNC
2011-03-31,92.0,727.0,-52.0,PNC
2010-12-31,-427.0,374.0,-53.0,PNC
2010-09-30,166.0,169.0,-53.0,PNC
2010-06-30,-5.0,1997.0,-53.0,PNC
2010-03-31,-725.0,2272.0,-45.0,PNC
2009-12-31,862.0,3225.0,-46.0,PNC
2009-09-30,-371.0,1179.0,-46.0,PNC
2009-06-30,221.0,480.0,-45.0,PNC
2009-03-31,-895.0,870.0,-293.0,PNC
2008-12-31,1411.0,2010.0,-229.0,PNC
2008-09-30,-465.0,3301.0,-229.0,PNC
2008-06-30,-409.0,1397.0,-229.0,PNC
2008-03-31,367.0,706.0,-215.0,PNC
2007-12-31,249.0,-1203.0,-212.0,PNC
2007-09-30,141.0,997.0,-215.0,PNC
2007-06-30,-57.0,-1261.0,-218.0,PNC
2007-03-31,-289.0,1051.0,-161.0,PNC
2006-12-31,505.0,639.0,-162.0,PNC
2006-09-30,-420.0,-34.0,-162.0,PNC
2006-06-30,232.0,609.0,-162.0,PNC
2006-03-31,-312.0,945.0,-147.0,PNC
2005-12-31,44.0,292.0,-146.0,PNC
2005-09-30,32.0,115.0,-146.0,PNC
2005-06-30,534.0,364.0,-141.0,PNC
2005-03-31,-322.0,-1451.0,-142.0,PNC
2004-12-31,225.0,331.0,-141.0,PNC
2004-09-30,-60.0,190.0,-142.0,PNC
2004-06-30,278.0,163.0,-142.0,PNC
2004-03-31,-181.0,-224.0,-141.0,PNC
2003-12-31,-182.0,648.0,-139.0,PNC
2003-09-30,-647.0,308.0,-134.0,PNC
2003-06-30,171.0,616.0,-135.0,PNC
2003-03-31,425.0,134.0,-138.0,PNC
2002-12-31,-202.0,1175.0,-137.0,PNC
2002-09-30,564.0,840.0,-136.0,PNC
2002-06-30,53.0,1425.0,-137.0,PNC
2002-03-31,-1541.0,1288.0,-136.0,PNC
2001-12-31,814.0,1189.0,-140.0,PNC
2001-09-30,-146.0,-370.0,-141.0,PNC
2001-06-30,661.0,588.0,-144.0,PNC
2001-03-31,-664.0,150.0,-144.0,PNC
2000-12-31,556.0,1299.0,-139.0,PNC
2000-09-30,-13.0,481.0,-136.0,PNC
2000-06-30,947.0,401.0,-135.0,PNC
2000-03-31,-908.0,867.0,-136.0,PNC
1999-12-31,906.0,240.0,-137.0,PNC
1999-09-30,-9.0,1129.0,-127.0,PNC
1999-06-30,-134.0,-398.0,-127.0,PNC
1999-03-31,-212.0,801.0,-129.0,PNC
1998-12-31,611.0,1723.0,-128.0,PNC
1998-09-30,-112.0,-391.0,-123.0,PNC
1998-06-30,-487.0,-523.0,-122.0,PNC
1998-03-31,-1722.0,-83.0,-122.0,PNC
1997-12-31,843.0,-679.0,-123.0,PNC
1997-09-30,-216.0,252.0,-119.0,PNC
1997-06-30,580.0,313.0,-121.0,PNC
1997-03-31,-920.0,73.0,-125.0,PNC
1996-12-31,405.0,-9.0,-128.0,PNC
1996-09-30,379.0,148.0,-120.0,PNC
1996-06-30,-19.0,303.0,-120.0,PNC
1996-03-31,-428.0,-232.0,-120.0,PNC
2023-03-31,10.3,-123.0,-36.2,PNR
2022-12-31,-9.9,71.9,-34.5,PNR
2022-09-30,-16.3,72.2,-34.6,PNR
2022-06-30,32.8,287.3,-34.8,PNR
2022-03-31,7.8,-149.2,-34.7,PNR
2021-12-31,-78.7,51.7,-33.1,PNR
2021-09-30,77.3,165.2,-33.2,PNR
2021-06-30,0.9,368.8,-33.4,PNR
2021-03-31,12.9,-28.8,-33.3,PNR
2020-12-31,-0.5,55.5,-31.7,PNR
2020-09-30,-8.0,220.4,-31.7,PNR
2020-06-30,-78.7,416.6,-31.6,PNR
2020-03-31,86.8,-181.0,-32.1,PNR
2019-12-31,-30.7,74.6,-30.3,PNR
2019-09-30,32.7,153.2,-30.4,PNR
2019-06-30,1.6,340.1,-31.0,PNR
2019-03-31,4.6,-272.8,-31.0,PNR
2018-12-31,9.6,140.7,-30.5,PNR
2018-09-30,-14.0,99.3,-30.8,PNR
2018-06-30,7.9,330.2,-62.6,PNR
2018-03-31,-15.5,-179.1,-63.3,PNR
2017-12-31,5.0,245.2,-62.8,PNR
2017-09-30,-60.4,203.0,-62.8,PNR
2017-06-30,-74.8,266.2,-63.3,PNR
2017-03-31,-0.4,-129.6,-62.8,PNR
2016-12-31,68.7,350.5,-62.0,PNR
2016-09-30,-2.4,173.3,-61.9,PNR
2016-06-30,15.2,355.5,-59.6,PNR
2016-03-31,31.8,-42.4,-60.1,PNR
2015-12-31,-18.6,319.4,-58.4,PNR
2015-09-26,-2.4,191.4,-57.7,PNR
2015-06-27,16.2,307.5,-58.1,PNR
2015-03-28,20.7,-165.7,-57.5,PNR
2014-12-31,-46.2,331.6,-55.2,PNR
2014-09-27,-7.9,237.4,-57.1,PNR
2014-06-28,-39.4,381.9,-49.9,PNR
2014-03-29,-52.1,-24.3,-49.2,PNR
2013-12-31,36.8,252.5,-50.3,PNR
2013-09-28,-10.0,209.7,-49.9,PNR
2013-06-29,38.6,330.6,-46.8,PNR
2013-03-30,-46.8,-28.9,-47.2,PNR
2012-12-31,-405.2,-247.9,-46.3,PNR
2012-09-29,582.0,62.2,-21.8,PNR
2012-06-30,5.5,222.4,-22.3,PNR
2012-03-31,5.0,-82.0,-22.0,PNR
2011-12-31,-2.609,60.565,-19.831,PNR
2011-10-01,-16.307,70.156,-19.93,PNR
2011-07-02,11.838,178.885,-19.895,PNR
2011-04-02,11.078,-61.406,-19.844,PNR
2010-12-31,-10.939,4.609,-18.881,PNR
2010-10-02,18.415,78.882,-18.884,PNR
2010-07-03,-8.203,149.965,-18.863,PNR
2010-04-03,13.387,-22.245,-18.837,PNR
2009-12-31,-16.818,5.279,-17.765,PNR
2009-09-26,12.096,103.298,-17.729,PNR
2009-06-27,3.41,129.615,-17.723,PNR
2009-03-28,-4.636,-32.752,-17.71,PNR
2008-12-31,-54.2,54.453,-16.743,PNR
2008-09-27,18.928,48.329,-16.794,PNR
2008-06-28,12.332,133.814,-16.839,PNR
2008-03-29,-8.511,-80.729,-16.908,PNR
2007-12-31,14.24,95.654,-14.924,PNR
2007-09-29,4.539,119.922,-14.995,PNR
2007-06-30,-12.214,144.589,-14.969,PNR
2007-03-31,9.41,-75.205,-15.022,PNR
2006-12-31,9.667,88.131,-13.967,PNR
2006-09-30,-3.178,65.888,-14.158,PNR
2006-07-01,-1.906,128.475,-14.234,PNR
2006-04-01,1.737,-101.277,-14.224,PNR
2005-12-31,-0.852,115.284,-13.245,PNR
2005-10-01,7.499,75.803,-13.241,PNR
2005-07-02,-1.986,112.771,-13.22,PNR
2005-04-02,12.344,-101.36,-13.428,PNR
2004-12-31,-47.299,46.074,-11.086,PNR
2004-10-02,20.547,74.419,-11.041,PNR
2004-07-03,-4.999,98.762,-10.544,PNR
2004-04-03,15.257,-4.031,-10.457,PNR
2003-12-31,-2.392,70.708,-10.388,PNR
2003-09-27,4.963,89.892,-10.368,PNR
2003-06-28,0.814,68.829,-10.362,PNR
2003-03-29,4.956,-10.112,-9.376,PNR
2002-12-31,0.057,16.864,-9.353,PNR
2002-09-28,10.302,110.05,-9.354,PNR
2002-06-29,8.343,72.393,-8.862,PNR
2002-03-30,-18.898,14.791,-8.851,PNR
2001-12-31,7.028,69.048,-8.828,PNR
2001-09-29,5.127,56.224,-8.834,PNR
2001-06-30,-5.314,106.35,-8.334,PNR
2001-03-31,-1.941,-52.956,-8.331,PNR
2000-12-31,-19.443,127.567,-8.271,PNR
2000-09-30,9.199,24.69,-8.25,PNR
2000-07-01,6.29,126.56,-7.763,PNR
2000-03-27,-24.117,-161.911,-7.754,PNR
1999-12-31,35.647,79.103,-7.712,PNR
1999-09-25,-11.364,20.388,-6.829,PNR
1999-06-26,10.574,22.739,-6.82,PNR
1999-03-27,-0.98,-31.605,-6.84,PNR
1998-12-31,2.809,66.456,-6.497,PNR
1998-09-30,-1.549,26.834,-6.972,PNR
1998-06-30,9.789,38.225,-6.941,PNR
1998-03-31,-8.786,-53.978,-6.92,PNR
1997-12-31,9.298,67.664,-6.368,PNR
1997-09-30,-3.55,25.246,-6.349,PNR
1997-06-30,11.322,-26.263,-6.338,PNR
1997-03-31,-5.703,-26.214,-6.325,PNR
1996-12-31,-11.656,52.541,-5.819,PNR
1996-09-30,11.587,15.822,-5.967,PNR
1996-06-30,-4.995,-13.005,-5.957,PNR
1996-03-31,-8.611,-25.299,-5.92,PNR
2023-03-31,2.119,-208.401,-96.078,PNW
2022-12-31,-2.2,-187.032,-96.043,PNW
2022-09-30,-22.157,44.473,-94.296,PNW
2022-06-30,15.221,-163.341,-94.277,PNW
2022-03-31,3.999,-22.713,-94.265,PNW
2021-12-31,-15.719,-229.167,-94.149,PNW
2021-09-30,11.542,58.054,-91.829,PNW
2021-06-30,-3.056,-190.227,-91.779,PNW
2021-03-31,-42.766,-146.467,-91.721,PNW
2020-12-31,-121.958,-140.14,-91.653,PNW
2020-09-30,175.163,119.07,-86.358,PNW
2020-06-30,-56.376,-123.412,-86.309,PNW
2020-03-31,52.856,-153.234,-86.257,PNW
2019-12-31,-19.569,-175.027,-86.527,PNW
2019-09-30,28.204,187.557,-81.137,PNW
2019-06-30,-4.461,-98.136,-81.082,PNW
2019-03-31,0.343,-78.422,-80.897,PNW
2018-12-31,-59.225,42.772,-80.855,PNW
2018-09-30,61.152,348.727,-76.095,PNW
2018-06-30,-11.601,-79.212,-76.039,PNW
2018-03-31,1.548,-185.596,-75.903,PNW
2017-12-31,3.218,-88.134,-70.693,PNW
