Unnamed: 0,Net Income,Shares Outstanding (Basic),Dividend Per Share,EBIT,EBITDA,Revenue,Accion
2015-03-31,131.638,161.559,0.5,196.962,217.472,738.459,KLAC
2014-12-31,20.268,164.036,17,25.033,43.934,676.357,KLAC
2014-09-30,72.233,164.845,0.5,112.528,133.687,642.901,KLAC
2014-06-30,128.731,165.512,0.45,180.049,202.059,734.343,KLAC
2014-03-31,203.581,166.253,0.45,264.642,285.256,831.599,KLAC
2013-12-31,139.246,166.414,0.45,190.056,209.867,705.129,KLAC
2013-09-30,111.197,165.886,0.45,153.526,174.163,658.337,KLAC
2013-06-30,134.77,165.465,0.4,190.863,211.288,720.032,KLAC
2013-03-31,166.382,166.234,0.4,205.584,226.752,729.029,KLAC
2012-12-31,106.63,166.268,0.4,158.305,180.23,673.011,KLAC
2012-09-30,135.367,166.531,0.4,190.045,214.061,720.709,KLAC
2012-06-30,247.877,166.936,0.35,319.395,342.677,892.465,KLAC
2012-03-31,205.346,167.07,0.35,287.538,309.938,840.521,KLAC
2011-12-31,110.797,166.343,0.35,160.203,183.47,642.482,KLAC
2011-09-30,191.995,166.684,0.35,261.155,284.339,796.476,KLAC
2011-06-30,245.017,168.11,0.25,347.94,370.473,892.439,KLAC
2011-03-31,209.783,167.629,0.25,314.929,336.004,834.059,KLAC
2010-12-31,185.492,166.886,0.25,264.684,286.337,766.327,KLAC
2010-09-30,154.196,167.187,0.25,236.841,257.624,682.342,KLAC
2010-06-30,113.085,169.002,0.15,163.528,183.082,559.419,KLAC
2010-03-31,57.016,171.506,0.15,94.363,115.783,478.299,KLAC
2009-12-31,21.794,171.408,0.15,51.558,74.798,440.355,KLAC
2009-09-30,20.405,170.698,0.15,36.249,59.383,342.687,KLAC
2009-06-30,-25.576,169.965,0.15,-32.372,-6.64,281.502,KLAC
2009-03-31,-82.827,169.934,0.15,-63.558,-31.796,309.612,KLAC
2008-12-31,-434.254,169.022,0.15,-504.25,-468.604,396.589,KLAC
2008-09-30,19.289,172.088,0.15,52.988,95.696,532.513,KLAC
2008-06-30,76.01,175.185,0.15,106.818,153.287,590.694,KLAC
2008-03-31,110.98,178.112,0.15,161.703,188.313,602.219,KLAC
2007-12-31,83.935,181.241,0.15,107.343,135.688,635.783,KLAC
2007-09-30,88.158,187.789,0.15,195.137,220.089,693.02,KLAC
2007-06-30,147.342,191.345,0.12,199.081,235.219,736.388,KLAC
2007-03-31,154.785,197.93,0.12,203.331,232.636,716.208,KLAC
2006-12-31,90.049,199.789,0.12,101.686,130.735,649.27,KLAC
2006-09-30,135.922,199.416,0.12,177.29,192.088,629.363,KLAC
2006-06-30,131.676,199.006,0.12,98.317,115.558,579.036,KLAC
2006-03-31,96.684,199.876,0.12,103.072,119.701,519.648,KLAC
2005-12-31,76.605,198.236,0.12,92.934,110.686,487.682,KLAC
2005-09-30,75.487,197.408,0.12,89.811,107.625,484.261,KLAC
2005-06-30,83.404,196.652,0.12,94.754,111.509,488.641,KLAC
2005-03-31,123.163,196.883,0,163.228,179.967,541.611,KLAC
2004-12-31,122.077,195.681,0,164.52,182.589,532.853,KLAC
2004-09-30,116.405,196.11,0,163.952,182.542,518.773,KLAC
2004-06-30,64.942,196.347,0,73.963,94.521,450.938,KLAC
2004-03-31,66.182,196.159,0,92.662,112.936,389.772,KLAC
2003-12-31,44.515,194.872,0,58.394,79.844,338.538,KLAC
2003-09-30,36.837,192.699,0,45.369,65.313,317.97,KLAC
2003-06-30,29.359,190.735,0,38.634,54.901,308.313,KLAC
2003-03-31,27.339,190.064,0,35.972,55.719,304.298,KLAC
2002-12-31,29.228,189.018,0,38.458,56.253,334.918,KLAC
2002-09-30,51.265,189.279,0,67.454,85.093,375.52,KLAC
2002-06-30,46.504,187.997,0,58.183,76.231,373.194,KLAC
2002-03-31,34.149,187.443,0,46.147,64.344,357.108,KLAC
2001-12-31,49.048,186.2,0,66.281,81.737,404.148,KLAC
2001-09-30,86.465,187.717,0,116.845,134.734,502.832,KLAC
2001-06-30,129.954,186.457,0,174.939,185.619,602.642,KLAC
2001-03-31,136.336,184.51,0,189.355,205.1,617.567,KLAC
2000-12-31,77.851,185.247,0,108.127,123.041,500.833,KLAC
2000-09-30,-277.458,187.282,0,-266.212,-251.902,382.715,KLAC
2000-06-30,91.7,186.038,0,127.362,145.269,482.049,KLAC
2000-03-31,73.347,184.026,0,101.869,118.775,413.017,KLAC
1999-12-31,49.249,180.607,0,68.4,84.004,330.757,KLAC
1999-09-30,39.502,177.992,0,55.446,68.367,272.989,KLAC
1999-06-30,25.847,176.452,0,35.899,48.995,233.641,KLAC
1999-03-31,20.782,175.76,0,28.862,42.262,210.939,KLAC
1998-12-31,-17.597,174.926,0,-28.591,-18.513,193.371,KLAC
1998-09-30,10.18,174.684,0,14.139,25.782,205.23,KLAC
1998-06-30,3.345,173.746,0,14.023,25.011,253.38,KLAC
1998-03-31,28.971,169.97,0,42.607,52.308,274.164,KLAC
1997-12-31,52.058,169.314,0,76.555,82.918,326.361,KLAC
1997-09-30,49.722,168.19,0,73.126,84.991,312.42,KLAC
1997-06-30,0.602,161.726,0,12.371,34.23,276.183,KLAC
1997-03-31,36.995,165.364,0,56.683,64.283,252.346,KLAC
1996-12-31,34.219,164.228,0,53.103,61.896,242.155,KLAC
1996-09-30,33.58,167.396,0,51.822,65.91,261.14,KLAC
1996-06-30,107.656,162.296,0,175.071,189.338,592.172,KLAC
1996-03-31,31.817,104.34,0,49.715,53.955,187.494,KLAC
1995-12-31,29.835,104.772,0,46.823,,165.75,KLAC
2023-03-31,566,337.507349,1.18,812,1000,5195,KMB
2022-12-31,507,337.492094,1.16,722,908,4964,KMB
2022-09-30,467,337.622288,1.16,667,855,5053,KMB
2022-06-30,437,336.925493,1.16,620,812,5063,KMB
2022-03-31,523,336.993302,1.16,702,890,5095,KMB
2021-12-31,357,336.716722,1.14,514,708,4965,KMB
2021-09-30,469,336.762087,1.14,659,853,5010,KMB
2021-06-30,404,337.431588,1.14,582,771,4722,KMB
2021-03-31,584,338.363924,1.14,794,983,4743,KMB
2020-12-31,539,340.136715,1.07,769,959,4836,KMB
2020-09-30,472,341.047156,1.07,648,840,4683,KMB
2020-06-30,681,340.547119,1.07,945,1146,4612,KMB
2020-03-31,660,341.795666,1.07,918,1131,5009,KMB
2019-12-31,547,342.805599,1.03,719,936,4583,KMB
2019-09-30,671,344.136273,1.03,929,1159,4640,KMB
2019-06-30,485,343.79533,1.03,684,920,4594,KMB
2019-03-31,454,344.43163,1.03,662,896,4633,KMB
2018-12-31,411,346.300915,1,567,797,4569,KMB
2018-09-30,451,347.664541,1,653,870,4582,KMB
2018-06-30,455,349.329075,1,661,885,4604,KMB
2018-03-31,93,350.706285,1,263,474,4731,KMB
2017-12-31,617,351.757295,0.97,832,1016,4603,KMB
2017-09-30,567,353.302843,0.97,869,1051,4665,KMB
2017-06-30,531,354.928124,0.97,818,998,4576,KMB
2017-03-31,563,356.274872,0.97,853,1031,4504,KMB
2016-12-31,505,358.15543,0.92,857,1034,4629,KMB
2016-09-30,550,359.636074,0.92,858,1037,4594,KMB
2016-06-30,566,360.127819,0.92,864,1041,4588,KMB
2016-03-31,545,360.899707,0.92,828,1000,4476,KMB
2015-12-31,333,362.994411,0.88,661,842,4539,KMB
2015-09-30,517,364.275024,0.88,808,990,4718,KMB
2015-06-30,-305,364.099179,0.88,-513,-324,4643,KMB
2015-03-31,468,365.468649,0.88,770,964,4691,KMB
2014-12-31,-83,372.455181,0.84,161,368,4828,KMB
2014-09-30,562,373.922073,0.84,894,1114,5056,KMB
2014-06-30,509,376.791476,0.84,806,1023,4953,KMB
2014-03-31,538,379.402894,0.84,805,1023,4887,KMB
2013-12-31,539,381.638993,0.81,753,975,3714,KMB
2013-09-30,546,383.041123,0.81,843,1051,5262,KMB
2013-06-30,526,384.604275,0.81,835,1047,5267,KMB
2013-03-31,531,387.62186,0.81,821,1042,5318,KMB
2012-12-31,267,391.285578,0.74,379,594,3711,KMB
2012-09-30,517,394.891086,0.74,810,1020,5246,KMB
2012-06-30,498,392.121472,0.74,782,996,5269,KMB
2012-03-31,468,393.683636,0.74,724,942,5241,KMB
2011-12-31,401,394.09736,0.7,634,904,5176,KMB
2011-09-30,432,391.802755,0.7,676,967,5382,KMB
2011-06-30,408,392.878022,0.7,652,939,5259,KMB
2011-03-31,350,404.377352,0.7,566,809,5029,KMB
2010-12-31,492,407.793089,0.66,726,932,5075,KMB
2010-09-30,469,409.312506,0.66,723,928,4979,KMB
2010-06-30,498,413.971851,0.66,739,948,4857,KMB
2010-03-31,384,416.305736,0.66,686,879,4835,KMB
2009-12-31,492,415.379458,0.6,740,960,4982,KMB
2009-09-30,582,414.492692,0.6,889,1085,4913,KMB
2009-06-30,403,414.205922,0.6,632,822,4727,KMB
2009-03-31,407,413.810555,0.6,644,821,4493,KMB
2008-12-31,419,413.759859,0.58,624,803,4598,KMB
2008-09-30,413,415.216107,0.58,643,839,4998,KMB
2008-06-30,417,418.434887,0.58,665,865,5006,KMB
2008-03-31,441,420.257274,0.58,680,880,4813,KMB
2007-12-31,456.1,456.132874,0.53,685.6,866.2,4758.1,KMB
2007-09-30,453.1,456.132874,0.53,699.2,912.7,4620.6,KMB
2007-06-30,461.8,456.132874,0.53,625.2,823.5,4502,KMB
2007-03-31,452,456.450272,0.53,615,829.6,4385.3,KMB
2006-12-31,483.1,458.305998,0.49,661.3,879.8,4307.3,KMB
2006-09-30,364.2,458.203544,0.49,535.3,750.2,4210.4,KMB
2006-06-30,377.6,459.751637,0.49,563.7,802.3,4161.4,KMB
2006-03-31,275.1,460.850735,0.49,428.7,689.7,4067.9,KMB
2005-12-31,371.1,467.188792,0.45,537.2,757.1,4008.9,KMB
2005-09-30,325.3,476.291614,0.45,439.6,679.2,4000.8,KMB
2005-06-30,421.8,478.416927,0.45,608.9,801.9,3987.1,KMB
2005-03-31,450.1,481.269591,0.45,611.2,803.2,3905.8,KMB
2004-12-31,445.3,487.725748,0.4,613,807.1,3901.4,KMB
2004-09-30,441.3,494.510854,0.4,615.1,812.8,3783,KMB
2004-06-30,454.3,501.325408,0.4,613.2,821.3,3687.3,KMB
2004-03-31,459.3,501.547379,0.4,605.3,805.7,3711.5,KMB
2003-12-31,459.5,504.459002,0.34,503,687.1,3380.4,KMB
2003-09-30,419.7,506.65099,0.34,618.1,808.6,3641.6,KMB
2003-06-30,417.3,508.725269,0.34,626.8,815.6,3544.6,KMB
2003-03-31,397.7,514.34658,0.34,598.2,780.1,3459.7,KMB
2002-12-31,369.6,514.34658,0.3,519.8,705.9,3005,KMB
2002-09-30,441.2,516.827252,0.3,662.7,839.9,3486.7,KMB
2002-06-30,424.6,518.877997,0.3,632.9,803.1,3408.9,KMB
2002-03-31,439.2,519.50416,0.3,671,841.9,3330.9,KMB
2001-12-31,341.7,525.152502,0.56,520.7,717.9,3345.4,KMB
2001-09-30,419.4,529.683231,0.28,639.6,822.9,3373.7,KMB
2001-06-30,415.4,532.203319,0.28,628.1,809.9,3245.3,KMB
2001-03-31,433.4,533.036154,0.28,658.8,836.1,3323.2,KMB
2000-12-31,455.7,533.914809,0.27,707.7,876.2,2528.3,KMB
2000-09-30,440.4,538.156284,0.27,680.2,846,3529.5,KMB
2000-06-30,434.3,542.548245,0.27,671.2,838.9,3464.5,KMB
2000-03-31,470.2,546.361849,0.27,721.8,893.2,3387.2,KMB
1999-12-31,424,544.347148,0.26,656,818.3,3425.5,KMB
1999-09-30,478.4,532.778476,0.26,754.6,918.2,3307.5,KMB
1999-06-30,391.1,532.416811,0.26,611.5,758.8,3148.6,KMB
1999-03-31,374.6,533.724982,0.26,589.3,744.1,3125.2,KMB
1998-12-31,266.7,541.884437,0.25,429.5,581.5,3108.2,KMB
1998-09-30,326.8,547.4041,0.25,558.2,710.8,3099.7,KMB
1998-06-30,262.9,557.143292,0.25,433.1,582.3,3041.3,KMB
1998-03-31,246.7,556.999429,0.25,403.2,577.2,3048.6,KMB
1997-12-31,-45.6,547.391209,0.24,30.1,213.6,3089.4,KMB
1997-09-30,316,556.693095,0.24,490.5,610.3,3095.3,KMB
1997-06-30,363.5,559.654165,0.24,557.1,678.2,3124.3,KMB
1997-03-31,369,559.489228,0.24,583.3,704.2,3237.6,KMB
1996-12-31,-21.3,565.045294,0.23,68.1,368.5,3323.6,KMB
1996-09-30,377.2,563.66196,0.23,610.1,748.1,3275.7,KMB
1996-06-30,364.7,562.397148,0.23,596.6,736.7,3347.7,KMB
1996-03-31,314.8,566.019314,0.23,523.3,662.3,3202.1,KMB
1995-12-31,-841.7,320.948482,0.225,-1068.1,-921.6,3297.9,KMB
1995-09-30,367.9,320.75148,0.225,606.1,753.6,3509.5,KMB
1995-06-30,307.4,320.57425,0.225,516.7,663.2,3393.7,KMB
1995-03-31,199.6,320.49034,0.225,377.5,518.7,3255.3,KMB
1994-12-31,324.3,320.29105,0.22,759.2,1151.3,6158.3,KMB
1994-09-30,141.8,322.2044,0.22,234.9,316.3,1846.3,KMB
1994-06-30,151.5,322.129396,0.22,259,342.4,1838.5,KMB
1994-03-31,136.2,322.028182,0.22,236.1,315.1,1784.8,KMB
1993-12-31,-138.3,322.028182,0.215,76.7,457.2,6437.9,KMB
1993-09-30,111.2,,0.215,214.6,288.8,1781,KMB
1993-06-30,133.3,,0.215,226.9,298.8,1725.9,KMB
1993-03-31,124.8,,0.215,217.3,286.8,1702,KMB
2023-03-31,679,2247,0.278,1320,1885,3888,KMI
2022-12-31,670,2246,0.278,1294,1848,4579,KMI
2022-09-30,576,2253,0.278,1109,1660,5177,KMI
2022-06-30,635,2265,0.278,1174,1717,5151,KMI
2022-03-31,667,2267,0.27,1194,1732,4293,KMI
2021-12-31,637,2269,0.27,1128,1668,4425,KMI
2021-09-30,495,2267,0.27,997,1523,3824,KMI
2021-06-30,-757,2265,0.27,-617,-89,3150,KMI
2021-03-31,1409,2264,0.263,2137,2678,5211,KMI
2020-12-31,607,2263,0.263,1165,1693,3115,KMI
2020-09-30,455,2263,0.263,978,1517,2919,KMI
2020-06-30,-637,2261,0.263,-138,394,2560,KMI
2020-03-31,-306,2264,0.25,190,755,3106,KMI
2019-12-31,610,2267,0.25,1507,2168,3352,KMI
2019-09-30,506,2264,0.25,1104,1682,3214,KMI
2019-06-30,518,2262,0.25,1118,1697,3214,KMI
2019-03-31,556,2262,0.2,1188,1781,3429,KMI
2018-12-31,494,2249,0.2,1228,1815,3781,KMI
2018-09-30,732,2205,0.2,1401,1970,3517,KMI
2018-06-30,-141,2204,0.2,329,900,3428,KMI
2018-03-31,524,2207,0.125,1155,1725,3418,KMI
2017-12-31,-1006,2230,0.125,755,1319,3632,KMI
2017-09-30,373,2231,0.125,992,1554,3281,KMI
2017-06-30,376,2230,0.125,1055,1632,3368,KMI
2017-03-31,440,2230,0.125,1151,1709,3424,KMI
2016-12-31,209,2233,0.125,804,1361,3389,KMI
2016-09-30,-188,2230,0.125,661,1210,3330,KMI
2016-06-30,372,2229,0.125,1056,1608,3144,KMI
2016-03-31,315,2229,0.125,910,1461,3195,KMI
2015-12-31,-695,2229,0.51,-125,459,3636,KMI
2015-09-30,186,2203,0.49,834,1451,3707,KMI
2015-06-30,333,2175,0.48,994,1564,3463,KMI
2015-03-31,429,2141,0.45,1165,1703,3597,KMI
2014-12-31,126,1137,0.44,628,1150,3951,KMI
2014-09-30,329,1028,0.43,1007,1527,4291,KMI
2014-06-30,284,1028,0.42,902,1404,3937,KMI
2014-03-31,287,1029,0.41,935,1431,4047,KMI
2013-12-31,338,1036,0.41,833,1312,3872,KMI
2013-09-30,286,1036,0.4,875,1342,3756,KMI
2013-06-30,277,1036,0.38,929,1374,3382,KMI
2013-03-31,292,1036,0.37,973,1388,3060,KMI
2012-12-31,220,461,0,600,1009,3079,KMI
2012-09-30,200,605,0.35,783,1186,2870,KMI
2012-06-30,-126,320,0.32,174,507,2167,KMI
2012-03-31,21,171,0.31,296,577,1857,KMI
2011-12-31,155,139,0.3,425,710,1937,KMI
2011-09-30,152,111,0.3,394,681,2122,KMI
2011-06-30,132,111,0.14,393,657,1952,KMI
2011-03-31,155,111,0,425,681,1932,KMI
2010-12-31,63.3,707,0,432.6,697.9,1615.3,KMI
2010-09-30,10.6,707,0,205.1,466.8,2088.2,KMI
2010-06-30,46,707,0,255.5,525.2,1990.9,KMI
2010-03-31,-160.9,707,0,-100.2,182.1,2157.6,KMI
2009-12-31,127.1,707,0,384.2,677.3,1950.7,KMI
2023-03-31,3107,4326,0.46,4419,4705,10980,ko
2022-12-31,2031,4325,0.44,2779,3086,10125,ko
2022-09-30,2825,4325,0.44,3645,3952,11063,ko
2022-07-01,1905,4331,0.44,2487,2809,11325,ko
2022-04-01,2781,4332,0.44,3628,3952,10491,ko
2021-12-31,2414,4321,0.42,3089,3430,9464,ko
2021-10-01,2471,4318,0.42,3290,3652,10042,ko
2021-07-02,2641,4313,0.42,4415,4798,10129,ko
2021-04-02,2245,4307,0.42,3195,3561,9020,ko
2020-12-31,1456,4301,0.41,2653,3083,8611,ko
2020-09-25,1737,4296,0.41,2838,3196,8652,ko
2020-06-26,1779,4295,0.41,2491,2872,7150,ko
2020-03-27,2775,4289,0.41,3183,3550,8601,ko
2019-12-31,2042,4285,0.4,2632,3032,9068,ko
2019-09-27,2593,4280,0.4,3326,3689,9507,ko
2019-06-28,2607,4269,0.4,3264,3591,9997,ko
2019-03-29,1678,4271,0.4,2445,2720,8694,ko
2018-12-31,870,4262,0.39,1161,1440,7806,ko
2018-09-28,1880,4255,0.39,2649,2903,8775,ko
2018-06-29,2316,4255,0.39,3174,3457,9421,ko
2018-03-30,1368,4265,0.39,2104,2374,7626,ko
2017-12-31,-2752,4263,0.37,1272,1606,8314,ko
2017-09-29,1447,4266,0.37,1885,2182,9078,ko
2017-06-30,1371,4273,0.37,2854,3155,9702,ko
2017-03-31,1182,4287,0.37,1697,2025,9118,ko
2016-12-31,550,4302,0.35,766,1230,9409,ko
2016-09-30,1046,4315,0.35,1606,2026,10633,ko
2016-07-01,3448,4323,0.35,4449,4894,11539,ko
2016-04-01,1483,4328,0.35,2025,2483,10282,ko
2015-12-31,1237,4337,0.33,1682,2209,10000,ko
2015-10-02,1449,4349,0.33,1859,2341,11427,ko
2015-07-03,3108,4355,0.33,4486,4974,12156,ko
2015-04-03,1557,4365,0.33,2419,2892,10711,ko
2014-12-31,770,4372,0.305,1214,1713,10872,ko
2014-09-26,2114,4383,0.305,2765,3275,11976,ko
2014-06-27,2595,4391,0.305,3481,3975,12574,ko
2014-03-28,1619,4401,0.305,2322,2795,10576,ko
2013-12-31,1710,4410,0.28,2379,2912,11040,ko
2013-09-27,2447,4426,0.28,3462,3959,12030,ko
2013-06-28,2676,4446,0.28,3629,4103,12749,ko
2013-03-29,1751,4455,0.28,2428,2901,11035,ko
2012-12-31,1866,4477,0.255,2448,2961,11455,ko
2012-09-28,2311,4502,0.255,3168,3682,12340,ko
2012-06-29,2788,4511,0.255,3723,4231,13085,ko
2012-03-30,2054,4525,0.255,2800,3247,11137,ko
2011-12-31,1657,4535,0.235,2300,2831,11040,ko
2011-09-30,2224,4571,0.235,3021,3487,12248,ko
2011-07-01,2800,4580,0.235,3876,4347,12737,ko
2011-04-01,1903,4584,0.235,2616,3102,10517,ko
2010-12-31,5749,4622,0.22,6679,7188,10494,ko
2010-10-01,2055,4620,0.22,2768,3091,8426,ko
2010-07-02,2369,4612,0.22,3191,3507,8674,ko
2010-04-02,1614,4608,0.22,2252,2547,7525,ko
2009-12-31,1543,4628,0.205,2009,2340,7510,ko
2009-10-02,1896,4632,0.205,2508,2828,8044,ko
2009-07-03,2037,4626,0.205,2813,3115,8267,ko
2009-04-03,1348,4626,0.205,1889,2172,7169,ko
2008-12-31,995,4624,0.19,1271,1556,7126,ko
2008-09-26,1890,4622,0.19,2556,2862,8393,ko
2008-06-27,1422,4632,0.19,1985,2315,9046,ko
2008-03-28,1500,4644,0.19,2065,2372,7379,ko
2007-12-31,1214,4632,0.17,1779,2148,7331,ko
2007-09-28,1654,4622,0.17,2240,2519,7690,ko
2007-06-29,1851,4624,0.17,2510,2784,7733,ko
2007-03-30,1262,4628,0.17,1800,2041,6103,ko
2006-12-31,678,4666,0.155,933,1205,5932,ko
2006-09-29,1460,4684,0.155,1873,2106,6454,ko
2006-06-30,1836,4700,0.155,2454,2678,6476,ko
2006-03-31,1106,4730,0.155,1538,1747,5226,ko
2005-12-31,864,4754,0.14,1434,1690,5551,ko
2005-09-30,1283,4768,0.14,1702,1929,6037,ko
2005-07-01,1723,4798,0.14,2278,2501,6310,ko
2005-03-31,1002,4818,0.14,1516,1742,5206,ko
2004-12-31,1201,4822,0.125,1480,1743,5204,ko
2004-09-30,935,4842,0.125,1282,1492,5596,ko
2004-06-30,1584,4860,0.125,2100,2307,5914,ko
2004-03-31,1127,4880,0.125,1556,1769,5078,ko
2003-12-31,927,4900,0.11,1172,1400,4989,ko
2003-09-30,1223,4910,0.11,1540,1751,5671,ko
2003-06-30,1362,4926,0.11,1793,2006,5695,ko
2003-03-31,835,4938,0.11,1168,1366,4502,ko
2002-12-31,930,4950,0.1,1316,1523,4795,ko
2002-09-30,1091,4956,0.1,1547,1748,5322,ko
2002-06-30,1223,4958,0.1,1733,1936,5368,ko
2002-03-31,-194,4969.430732,0.1,176,371,4079,ko
2001-12-31,914,4974,0.09,1347,1579,4238,ko
2001-09-30,1074,4976,0,1600,1786,4695,ko
2001-06-30,1118,4976,0.09,1674,1873,4653,ko
2001-03-31,863,4974.073064,0.09,1328,1514,3959,ko
2000-12-31,242,4966,0.085,586,787,2198,ko
2000-09-30,1067,4956,0.085,1603,1732,5413,ko
2000-06-30,926,4950,0.085,1461,1687,5487,ko
2000-03-31,-58,4944,0.085,196,413,4256,ko
1999-12-31,-45,4944,0.08,323,506,4410,ko
1999-09-30,787,4938,0.08,1230,1439,5139,ko
1999-06-30,942,4936,0.08,1444,1654,5335,ko
1999-03-31,747,4932,0.08,1159,1349,4400,ko
1998-12-31,597,4928,0.075,933,1107,4458,ko
1998-09-30,888,4928,0.075,1359,1510,4747,ko
1998-06-30,1191,4938,0.075,1878,2046,5151,ko
1998-03-31,857,4942,0.075,1305,1457,4457,ko
1997-12-31,817,4942,0.07,1254,1430,4701,ko
1997-09-30,1011,4956,0.07,1563,1734,4954,ko
1997-06-30,1314,4960,0.07,1997,2144,5075,ko
1997-03-31,987,4960,0.07,1499,1631,4138,ko
1996-12-31,762,4970,0.062,1180,1339,4476,ko
1996-09-30,967,4984,0.062,1004,1243,4687,ko
1996-06-30,1050,4992,0.062,1593,1716,5286,ko
1996-03-31,713,5006,0.062,1105,1217,4224,ko
1995-12-31,,5050,0.055,,,,ko
2023-01-28,451,715,0.26,736,1585,34822,KR
2022-11-05,398,716,0,643,1470,34198,KR
2022-08-13,731,716,0.26,1067,1894,34638,KR
2022-05-21,664,722,0.42,987,2063,44600,KR
2022-01-29,565,735,0.21,844,1637,33048,KR
2021-11-06,483,742,0,695,1491,31860,KR
2021-08-14,467,746,0.21,730,1518,31682,KR
2021-05-22,140,752,0.36,341,1393,41298,KR
2021-01-30,-77,761,0.18,-5,814,30737,KR
2020-11-07,631,772,0,962,1738,29723,KR
2020-08-15,819,777,0.18,1195,1955,30489,KR
2020-05-23,1212,780,0.32,1759,2777,41549,KR
2020-02-01,327,796,0.16,538,1339,28893,KR
2019-11-09,263,802,0,479,1251,27974,KR
2019-08-17,297,800,0.16,520,1260,28168,KR
2019-05-25,772,798,0.28,1195,2171,37251,KR
2019-02-02,259,798,0.14,466,1047,28286,KR
2018-11-10,317,797,0.455,550,1119,27831,KR
2018-08-18,508,797,0.14,779,1353,28014,KR
2018-05-26,2026,839,0.25,2834,3575,37722,KR
2018-02-03,854,877,0.125,45,610,31649,KR
2017-11-04,397,887,0,748,1320,27749,KR
2017-08-12,353,897,0.125,680,1243,27597,KR
2017-05-20,303,914,0.24,628,1364,36285,KR
2017-01-28,506,930,0.12,862,1434,27611,KR
2016-11-05,391,940,0,721,1270,26557,KR
2016-08-13,383,943,0.12,670,1195,26565,KR
2016-05-21,696,954,0.21,1201,1895,34604,KR
2016-01-30,559,966,0.105,922,1430,26165,KR
2015-11-07,428,965,0,773,1257,25075,KR
2015-08-15,433,963,0.21,774,1251,25539,KR
2015-05-23,619,969,0.185,1097,1717,33051,KR
2015-01-31,518,975,0.092,907,1374,25207,KR
2014-11-08,362,972,0,648,1104,24987,KR
2014-08-16,347,970,0.083,641,1085,25310,KR
2014-05-24,501,1002,0.165,922,1503,32961,KR
2014-02-01,422,1022,0.083,713,1115,23222,KR
2013-11-09,299,1030,0,532,927,22470,KR
2013-08-17,317,1030,0.075,592,979,22686,KR
2013-05-25,481,1028,0.15,876,1395,29997,KR
2013-02-02,462,1030,0.075,813,1200,24021,KR
2012-11-03,317,1036,0.058,595,976,21807,KR
2012-08-11,279,1076,0,533,916,21726,KR
2012-05-19,439,1112,0.115,812,1313,29065,KR
2012-01-28,-307,1138,0.058,-427,-35,21300,KR
2011-11-05,196,1166,0,403,776,20594,KR
2011-08-13,281,1192,0.052,486,860,20913,KR
2011-05-21,432,1216,0.105,822,1321,27461,KR
2011-01-29,278,1252,0.052,554,940,19884,KR
2010-11-06,202,1266,0,401,769,18667,KR
2010-08-14,262,1274,0.048,488,856,18760,KR
2010-05-22,374,1282,0.095,722,1200,24738,KR
2010-01-30,255,1294,0.048,510,878,18430,KR
2009-11-07,-875,1292,0,-757,-401,17662,KR
2009-08-15,255,1296,0.045,503,851,17728,KR
2009-05-23,435,1296,0.09,848,1301,22789,KR
2009-01-31,349,1298,0.045,660,1008,17295,KR
2008-11-08,237,1298,0,479,814,17615,KR
2008-08-16,277,1302,0.045,547,874,18094,KR
2008-05-24,386,1314,0.082,765,1198,23144,KR
2008-02-02,351,1344,0.037,675,1000,17336,KR
2007-11-10,254,1356,0,445,760,16135,KR
2007-08-18,267,1404,0.037,537,848,16139,KR
2007-05-26,337,1412,0.07,690,1094,20726,KR
2007-02-03,385,1412,0.033,694,993,16859,KR
2006-11-04,215,1424,0,449,744,14699,KR
2006-08-12,209,1438,0.033,448,738,15138,KR
2006-05-20,306,1444,0.033,644,1032,19415,KR
2006-01-28,282,1442,0,568,864,14720,KR
2005-11-05,185,1448,0,415,702,14020,KR
2005-08-13,196,1444,0,434,727,13865,KR
2005-05-21,294,1454,0,618,1007,17948,KR
2005-01-29,-652,1460,0,-464,-157,13695,KR
2004-11-06,143,1472,0,337,624,12854,KR
2004-08-14,142,1474,0,381,671,12980,KR
2004-05-22,263,1482,0,589,961,16905,KR
2004-01-31,-367,1488,0,-176,129,13034,KR
2003-11-08,110,1486,0,324,604,12141,KR
2003-08-16,190,1494,0,442,711,12351,KR
2003-05-24,352,1508,0,753,1108,16266,KR
2003-02-01,378,1528,0,746,1013,12470,KR
2002-11-09,255,1540,0,542,792,11696,KR
2002-08-17,264,1572,0,574,821,11927,KR
2002-05-25,305,1586,0,692,1015,15667,KR
2002-02-02,348,1590,0,708,964,12129,KR
2001-11-10,133,1602,0,372,626,11382,KR
2001-08-18,256,1610,0,571,818,11485,KR
2001-05-26,304,1624,0,704,1023,15102,KR
